,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,Maturity
28,GOOG250321P00210000,2024-06-21 15:16:34+00:00,210.0,32.47,30.0,33.6,-8.509998,-20.766224,2.0,1.0,0.2089312506103515,True,REGULAR,USD,2025-03-21
29,GOOG250321P00220000,2024-06-14 16:48:12+00:00,220.0,42.3,38.5,41.5,0.0,0.0,2.0,68.0,0.19001054138183598,True,REGULAR,USD,2025-03-21
30,GOOG250321P00260000,2024-06-14 16:48:12+00:00,260.0,81.65,77.5,81.95,0.0,0.0,,,0.30884480224609373,True,REGULAR,USD,2025-03-21
0,GOOG250620P00045000,2024-06-06 17:15:29+00:00,45.0,0.84,0.01,0.9,0.0,0.0,2.0,517.0,0.6840851904296876,False,REGULAR,USD,2025-06-20
1,GOOG250620P00050000,2024-05-28 19:12:37+00:00,50.0,0.1,0.0,0.5,0.0,0.0,1.0,1912.0,0.5810588769531251,False,REGULAR,USD,2025-06-20
2,GOOG250620P00055000,2024-05-28 18:23:46+00:00,55.0,0.18,0.0,2.24,0.0,0.0,2.0,909.0,0.6892120922851563,False,REGULAR,USD,2025-06-20
3,GOOG250620P00060000,2024-02-29 17:06:53+00:00,60.0,0.24,0.0,5.0,0.0,0.0,1.0,417.0,0.7637963073730469,False,REGULAR,USD,2025-06-20
4,GOOG250620P00065000,2024-04-15 18:35:07+00:00,65.0,0.53,0.0,2.33,0.0,0.0,1.0,1045.0,0.6035195898437502,False,REGULAR,USD,2025-06-20
5,GOOG250620P00070000,2024-06-12 14:38:23+00:00,70.0,0.34,0.01,0.7,0.0,0.0,2.0,1329.0,0.5122119091796875,False,REGULAR,USD,2025-06-20
6,GOOG250620P00075000,2024-05-23 16:16:59+00:00,75.0,0.44,0.0,2.39,0.0,0.0,2.0,1225.0,0.5288133056640626,False,REGULAR,USD,2025-06-20
7,GOOG250620P00080000,2024-06-06 17:15:29+00:00,80.0,0.52,0.0,2.44,0.0,0.0,6.0,802.0,0.5795940478515625,False,REGULAR,USD,2025-06-20
8,GOOG250620P00085000,2024-06-17 19:14:51+00:00,85.0,0.5,0.1,2.51,0.0,0.0,2.0,588.0,0.5459029785156251,False,REGULAR,USD,2025-06-20
9,GOOG250620P00090000,2024-06-17 14:15:44+00:00,90.0,0.7,0.15,1.4,0.0,0.0,2.0,1019.0,0.44507390869140623,False,REGULAR,USD,2025-06-20
10,GOOG250620P00095000,2024-06-05 16:23:25+00:00,95.0,0.76,0.0,2.7,0.0,0.0,1.0,635.0,0.4859670544433594,False,REGULAR,USD,2025-06-20
11,GOOG250620P00100000,2024-06-17 18:50:01+00:00,100.0,0.62,0.64,1.6,0.0,0.0,11.0,1649.0,0.3983214465332031,False,REGULAR,USD,2025-06-20
12,GOOG250620P00105000,2024-06-21 17:32:00+00:00,105.0,0.77,0.0,1.97,-0.23000002,-23.000002,4.0,976.0,0.3895324719238281,False,REGULAR,USD,2025-06-20
13,GOOG250620P00110000,2024-06-13 16:03:56+00:00,110.0,1.12,0.0,1.7,0.0,0.0,2.0,1455.0,0.34888346435546874,False,REGULAR,USD,2025-06-20
14,GOOG250620P00115000,2024-06-21 14:18:17+00:00,115.0,1.4,0.0,3.5,-0.13999999,-9.090909,8.0,1766.0,0.3936828210449219,False,REGULAR,USD,2025-06-20
15,GOOG250620P00120000,2024-06-21 19:00:33+00:00,120.0,1.61,0.0,3.5,-0.43999994,-21.463411,5.0,1896.0,0.364813480834961,False,REGULAR,USD,2025-06-20
16,GOOG250620P00125000,2024-06-21 18:48:46+00:00,125.0,2.1,1.9,2.39,-0.1500001,-6.666671,19.0,1075.0,0.30036100036621094,False,REGULAR,USD,2025-06-20
17,GOOG250620P00130000,2024-06-21 18:49:51+00:00,130.0,2.62,2.14,2.98,-0.48000002,-15.483872,16.0,702.0,0.294379614868164,False,REGULAR,USD,2025-06-20
18,GOOG250620P00135000,2024-06-21 18:19:59+00:00,135.0,3.25,1.85,4.55,-0.3499999,-9.72222,15.0,678.0,0.3112251495361328,False,REGULAR,USD,2025-06-20
19,GOOG250620P00140000,2024-06-18 15:45:28+00:00,140.0,4.07,3.6,4.3,-0.4699998,-10.352419,3.0,1492.0,0.2779918392944336,False,REGULAR,USD,2025-06-20
20,GOOG250620P00145000,2024-06-21 15:19:37+00:00,145.0,4.86,4.65,5.2,-0.53999996,-9.999999,76.0,2819.0,0.27164424652099606,False,REGULAR,USD,2025-06-20
21,GOOG250620P00150000,2024-06-21 14:43:44+00:00,150.0,6.06,5.6,6.3,-0.84000015,-12.173915,1.0,2231.0,0.26651734466552734,False,REGULAR,USD,2025-06-20
22,GOOG250620P00155000,2024-06-20 17:25:58+00:00,155.0,8.05,6.8,8.2,0.0,0.0,5.0,2437.0,0.2727733856201171,False,REGULAR,USD,2025-06-20
23,GOOG250620P00160000,2024-06-21 16:36:35+00:00,160.0,8.35,6.8,9.55,-1.2999992,-13.471495,79.0,5101.0,0.26538820556640624,False,REGULAR,USD,2025-06-20
24,GOOG250620P00165000,2024-06-21 15:47:25+00:00,165.0,9.3,9.05,10.8,-1.5,-13.888888,20.0,504.0,0.25391371093750004,False,REGULAR,USD,2025-06-20
25,GOOG250620P00170000,2024-06-21 17:04:23+00:00,170.0,12.0,11.2,13.3,-1.0299997,-7.904833,20.0,325.0,0.2587659573364258,False,REGULAR,USD,2025-06-20
26,GOOG250620P00175000,2024-06-13 16:23:21+00:00,175.0,14.75,13.4,14.8,0.0,0.0,1.0,119.0,0.24558249542236327,False,REGULAR,USD,2025-06-20
27,GOOG250620P00180000,2024-06-21 18:21:23+00:00,180.0,16.0,15.25,16.25,-1.5,-8.571429,1003.0,76.0,0.22919471984863282,False,REGULAR,USD,2025-06-20
28,GOOG250620P00185000,2024-06-21 15:42:30+00:00,185.0,18.29,18.2,19.95,-2.6099987,-12.488032,8.0,94.0,0.24127955993652345,True,REGULAR,USD,2025-06-20
29,GOOG250620P00190000,2024-06-14 15:39:14+00:00,190.0,22.35,20.2,21.75,0.0,0.0,4.0,41.0,0.22364057617187497,True,REGULAR,USD,2025-06-20
30,GOOG250620P00195000,2024-06-04 19:23:24+00:00,195.0,27.69,22.85,25.3,0.0,0.0,6.0,34.0,0.2274247180175781,True,REGULAR,USD,2025-06-20
31,GOOG250620P00200000,2024-05-16 14:56:58+00:00,200.0,30.35,25.5,29.75,0.0,0.0,5.0,7.0,0.24164576721191405,True,REGULAR,USD,2025-06-20
32,GOOG250620P00205000,2024-06-04 14:38:48+00:00,205.0,35.1,29.4,33.0,0.0,0.0,50.0,50.0,0.23581696807861324,True,REGULAR,USD,2025-06-20
33,GOOG250620P00215000,2024-06-04 14:38:40+00:00,215.0,42.95,35.5,40.0,0.0,0.0,54.0,54.0,0.22235885070800776,True,REGULAR,USD,2025-06-20
34,GOOG250620P00220000,2024-06-04 14:40:25+00:00,220.0,47.05,39.5,44.0,0.0,0.0,55.0,55.0,0.2194291925048828,True,REGULAR,USD,2025-06-20
35,GOOG250620P00225000,2024-06-21 18:17:42+00:00,225.0,45.1,44.1,46.7,-1.6000023,-3.426129,2.0,49.0,0.18262536132812499,True,REGULAR,USD,2025-06-20
36,GOOG250620P00230000,2024-05-20 13:44:25+00:00,230.0,51.4,51.05,56.0,0.0,0.0,,4.0,0.28565167480468745,True,REGULAR,USD,2025-06-20
0,GOOG251219P00045000,2024-03-21 13:30:02+00:00,45.0,0.46,0.01,0.37,0.0,0.0,5.0,262.0,0.5410202148437502,False,REGULAR,USD,2025-12-19
1,GOOG251219P00050000,2024-05-28 18:24:06+00:00,50.0,0.21,0.2,0.75,0.0,0.0,11.0,875.0,0.5210008837890624,False,REGULAR,USD,2025-12-19
2,GOOG251219P00055000,2024-02-23 18:38:01+00:00,55.0,0.5,0.0,2.55,0.0,0.0,4.0,99.0,0.5770305969238281,False,REGULAR,USD,2025-12-19
3,GOOG251219P00060000,2024-04-23 19:58:07+00:00,60.0,0.5,0.0,0.0,0.0,0.0,40.0,0.0,0.12500875,False,REGULAR,USD,2025-12-19
4,GOOG251219P00065000,2024-05-31 13:39:01+00:00,65.0,0.54,0.01,1.0,0.0,0.0,400.0,740.0,0.4781546325683594,False,REGULAR,USD,2025-12-19
5,GOOG251219P00070000,2024-05-31 13:45:04+00:00,70.0,1.02,0.37,1.98,0.0,0.0,500.0,1356.0,0.5147753601074219,False,REGULAR,USD,2025-12-19
6,GOOG251219P00075000,2024-05-31 13:52:37+00:00,75.0,0.95,0.3,1.25,0.0,0.0,200.0,415.0,0.43555251953125,False,REGULAR,USD,2025-12-19
7,GOOG251219P00080000,2024-06-11 15:33:55+00:00,80.0,0.9,0.53,1.15,0.0,0.0,3.0,1242.0,0.4000304138183594,False,REGULAR,USD,2025-12-19
8,GOOG251219P00085000,2024-06-13 15:38:17+00:00,85.0,0.8,0.0,1.25,0.0,0.0,6.0,979.0,0.379889013671875,False,REGULAR,USD,2025-12-19
9,GOOG251219P00090000,2024-06-17 17:43:51+00:00,90.0,1.16,0.35,1.2,0.0,0.0,1.0,1191.0,0.35156898437499995,False,REGULAR,USD,2025-12-19
10,GOOG251219P00095000,2024-06-12 18:51:19+00:00,95.0,1.36,1.0,1.91,0.0,0.0,2.0,592.0,0.36365382446289063,False,REGULAR,USD,2025-12-19
11,GOOG251219P00100000,2024-06-18 16:56:20+00:00,100.0,1.66,1.3,2.88,0.0,0.0,10.0,698.0,0.3767152172851562,False,REGULAR,USD,2025-12-19
12,GOOG251219P00105000,2024-06-12 19:52:12+00:00,105.0,1.92,1.67,2.16,0.0,0.0,10.0,2918.0,0.32532412963867186,False,REGULAR,USD,2025-12-19
13,GOOG251219P00110000,2024-06-21 17:02:02+00:00,110.0,2.2,2.2,2.78,-0.15999985,-6.779655,50.0,1217.0,0.32355412780761705,False,REGULAR,USD,2025-12-19
14,GOOG251219P00115000,2024-06-12 13:32:13+00:00,115.0,2.85,2.5,2.97,0.0,0.0,1.0,410.0,0.3060372131347656,False,REGULAR,USD,2025-12-19
15,GOOG251219P00120000,2024-06-13 18:11:15+00:00,120.0,3.4,2.9,4.25,0.0,0.0,3.0,458.0,0.3169623968505859,False,REGULAR,USD,2025-12-19
16,GOOG251219P00125000,2024-06-20 19:23:41+00:00,125.0,4.28,2.26,4.3,0.0,0.0,23.0,601.0,0.294379614868164,False,REGULAR,USD,2025-12-19
17,GOOG251219P00130000,2024-06-21 19:55:41+00:00,130.0,4.5,4.4,4.95,-0.25,-5.263158,4.0,323.0,0.28531598480224607,False,REGULAR,USD,2025-12-19
18,GOOG251219P00135000,2024-06-20 15:29:21+00:00,135.0,5.16,4.8,5.75,0.0,0.0,10.0,519.0,0.277778218383789,False,REGULAR,USD,2025-12-19
19,GOOG251219P00140000,2024-06-12 15:17:28+00:00,140.0,6.22,5.15,9.0,0.0,0.0,1.0,740.0,0.31018756225585936,False,REGULAR,USD,2025-12-19
20,GOOG251219P00145000,2024-06-12 18:06:54+00:00,145.0,7.68,5.55,8.35,0.0,0.0,11.0,259.0,0.2742076974487304,False,REGULAR,USD,2025-12-19
21,GOOG251219P00150000,2024-06-21 15:38:01+00:00,150.0,8.3,7.4,9.95,-1.4299994,-14.696808,1.0,492.0,0.2732616619873046,False,REGULAR,USD,2025-12-19
22,GOOG251219P00155000,2024-06-20 18:09:44+00:00,155.0,10.7,8.45,10.55,0.0,0.0,3.0,159.0,0.2559888854980469,False,REGULAR,USD,2025-12-19
23,GOOG251219P00160000,2024-06-21 19:33:39+00:00,160.0,11.2,9.8,12.2,-1.25,-10.040161,3.0,291.0,0.25193008819580076,False,REGULAR,USD,2025-12-19
24,GOOG251219P00165000,2024-06-21 17:52:21+00:00,165.0,13.12,11.95,14.4,-1.1800003,-8.251751,1.0,370.0,0.25275405456542965,False,REGULAR,USD,2025-12-19
25,GOOG251219P00170000,2024-06-20 17:35:01+00:00,170.0,18.1,13.75,16.2,0.0,0.0,3.0,43.0,0.24631490997314454,False,REGULAR,USD,2025-12-19
26,GOOG251219P00175000,2024-06-14 15:58:18+00:00,175.0,17.5,16.0,18.1,0.0,0.0,10.0,54.0,0.23918912673950193,False,REGULAR,USD,2025-12-19
27,GOOG251219P00180000,2024-06-21 14:14:55+00:00,180.0,19.8,17.7,21.05,-2.4500008,-11.011239,1.0,115.0,0.24225611267089842,False,REGULAR,USD,2025-12-19
28,GOOG251219P00185000,2024-05-15 15:53:54+00:00,185.0,26.1,20.5,24.3,0.0,0.0,33.0,131.0,0.24652853088378907,True,REGULAR,USD,2025-12-19
29,GOOG251219P00190000,2024-06-07 19:45:48+00:00,190.0,26.8,22.0,25.65,0.0,0.0,1.0,6.0,0.22715006256103515,True,REGULAR,USD,2025-12-19
30,GOOG251219P00195000,2024-06-14 19:29:45+00:00,195.0,28.63,25.65,28.65,0.0,0.0,2.0,4.0,0.22449505981445309,True,REGULAR,USD,2025-12-19
31,GOOG251219P00200000,2024-05-29 14:47:33+00:00,200.0,32.2,28.0,31.7,0.0,0.0,1.0,34.0,0.22037522796630854,True,REGULAR,USD,2025-12-19
32,GOOG251219P00205000,2024-05-13 18:49:19+00:00,205.0,40.85,31.5,35.4,0.0,0.0,2.0,5.0,0.2219316088867187,True,REGULAR,USD,2025-12-19
33,GOOG251219P00210000,2024-06-05 16:10:16+00:00,210.0,40.0,34.5,39.0,0.0,0.0,1.0,9.0,0.22048203842163083,True,REGULAR,USD,2025-12-19
34,GOOG251219P00215000,2024-06-12 15:46:33+00:00,215.0,41.01,38.0,42.5,0.0,0.0,1.0,3.0,0.2157976370239258,True,REGULAR,USD,2025-12-19
35,GOOG251219P00240000,2024-05-20 13:45:31+00:00,240.0,61.35,61.0,66.0,0.0,0.0,,4.0,0.25571423004150395,True,REGULAR,USD,2025-12-19
36,GOOG251219P00260000,2024-05-20 14:47:26+00:00,260.0,81.0,81.0,86.0,0.0,0.0,,0.0,0.29587496124267576,True,REGULAR,USD,2025-12-19
0,GOOG260116P00065000,2024-06-18 19:25:08+00:00,65.0,0.65,0.0,1.02,0.0,0.0,3.0,1034.0,0.46802289794921875,False,REGULAR,USD,2026-01-16
1,GOOG260116P00070000,2024-06-17 18:18:31+00:00,70.0,0.65,0.52,1.83,0.0,0.0,1.0,2544.0,0.4931691308593751,False,REGULAR,USD,2026-01-16
2,GOOG260116P00075000,2024-06-20 17:31:21+00:00,75.0,0.6,0.53,1.93,0.0,0.0,1.0,1064.0,0.46655806884765627,False,REGULAR,USD,2026-01-16
3,GOOG260116P00080000,2024-06-20 19:51:00+00:00,80.0,0.9,0.7,1.1,0.07999998,9.756096,2.0,1249.0,0.38660281372070304,False,REGULAR,USD,2026-01-16
4,GOOG260116P00085000,2024-06-21 18:52:42+00:00,85.0,0.91,0.67,1.05,-0.109999955,-10.784309,20.0,1042.0,0.35767243896484374,False,REGULAR,USD,2026-01-16
5,GOOG260116P00090000,2024-06-21 17:31:08+00:00,90.0,1.21,0.56,1.36,-0.17999995,-12.949636,3.0,983.0,0.35205726074218746,False,REGULAR,USD,2026-01-16
6,GOOG260116P00095000,2024-06-21 15:19:17+00:00,95.0,1.7,1.09,2.5,-0.26,-13.2653055,6.0,393.0,0.37915659912109373,False,REGULAR,USD,2026-01-16
7,GOOG260116P00100000,2024-06-21 14:33:26+00:00,100.0,1.9,1.39,2.99,0.09000003,4.972378,3.0,1045.0,0.37116107360839845,False,REGULAR,USD,2026-01-16
8,GOOG260116P00105000,2024-06-21 14:44:19+00:00,105.0,2.15,2.0,2.29,-0.109999895,-4.867252,130.0,2509.0,0.3220892987060546,False,REGULAR,USD,2026-01-16
9,GOOG260116P00110000,2024-06-18 16:55:41+00:00,110.0,2.49,2.35,2.94,0.0,0.0,10.0,625.0,0.3205024005126953,False,REGULAR,USD,2026-01-16
10,GOOG260116P00115000,2024-06-18 18:26:44+00:00,115.0,3.2,2.69,5.5,0.0,0.0,1.0,595.0,0.3633486517333985,False,REGULAR,USD,2026-01-16
11,GOOG260116P00120000,2024-06-21 18:54:25+00:00,120.0,3.45,3.05,4.2,-0.45000005,-11.538463,9.0,464.0,0.3078987667846679,False,REGULAR,USD,2026-01-16
12,GOOG260116P00125000,2024-06-18 18:28:03+00:00,125.0,4.64,2.77,5.0,0.0,0.0,1.0,743.0,0.30261927856445314,False,REGULAR,USD,2026-01-16
13,GOOG260116P00130000,2024-06-21 16:11:53+00:00,130.0,4.9,4.55,7.3,-0.5999999,-10.909089,21.0,609.0,0.3238593005371093,False,REGULAR,USD,2026-01-16
14,GOOG260116P00135000,2024-06-21 17:32:47+00:00,135.0,5.75,5.4,6.8,-0.4499998,-7.2580614,5.0,506.0,0.2901071966552734,False,REGULAR,USD,2026-01-16
15,GOOG260116P00140000,2024-06-21 16:35:04+00:00,140.0,6.7,5.65,9.25,-0.87000036,-11.492739,8.0,937.0,0.30652548950195313,False,REGULAR,USD,2026-01-16
16,GOOG260116P00145000,2024-06-21 19:13:48+00:00,145.0,7.85,6.75,8.5,-0.9500003,-10.795458,5.0,397.0,0.2697521755981446,False,REGULAR,USD,2026-01-16
17,GOOG260116P00150000,2024-06-21 16:04:18+00:00,150.0,9.24,8.3,11.95,-0.6100006,-6.1928997,3.0,1258.0,0.2948373739624023,False,REGULAR,USD,2026-01-16
18,GOOG260116P00155000,2024-06-21 19:27:24+00:00,155.0,10.5,9.75,12.75,-0.77999973,-6.9148912,18.0,682.0,0.2792735647583008,False,REGULAR,USD,2026-01-16
19,GOOG260116P00160000,2024-06-21 13:56:16+00:00,160.0,12.56,12.0,12.75,0.12000084,0.964637,30.0,507.0,0.25276931320190427,False,REGULAR,USD,2026-01-16
20,GOOG260116P00165000,2024-06-21 14:22:16+00:00,165.0,14.05,12.4,14.95,-0.5500002,-3.7671247,37.0,1920.0,0.25321181365966794,False,REGULAR,USD,2026-01-16
21,GOOG260116P00170000,2024-06-21 19:10:24+00:00,170.0,16.47,15.35,17.0,-0.8299999,-4.7976875,19.0,474.0,0.24964129272460936,False,REGULAR,USD,2026-01-16
22,GOOG260116P00175000,2024-06-21 19:08:31+00:00,175.0,17.85,15.5,18.5,-1.0499992,-5.5555515,21.0,379.0,0.23786162536621092,False,REGULAR,USD,2026-01-16
23,GOOG260116P00180000,2024-06-21 18:09:35+00:00,180.0,19.95,18.0,21.0,-1.3499985,-6.3380213,8.0,294.0,0.2356948989868164,False,REGULAR,USD,2026-01-16
24,GOOG260116P00185000,2024-06-21 16:34:45+00:00,185.0,22.0,21.8,23.0,-1.6900005,-7.133814,2.0,74.0,0.22599040618896482,True,REGULAR,USD,2026-01-16
25,GOOG260116P00190000,2024-06-21 19:10:24+00:00,190.0,24.88,24.4,27.25,-1.7900009,-6.7116647,10.0,61.0,0.23931119583129878,True,REGULAR,USD,2026-01-16
26,GOOG260116P00195000,2024-04-26 18:16:19+00:00,195.0,32.8,30.1,31.5,0.0,0.0,24.0,38.0,0.25083146636962883,True,REGULAR,USD,2026-01-16
27,GOOG260116P00200000,2024-06-12 13:34:11+00:00,200.0,29.6,29.4,32.2,0.0,0.0,1.0,46.0,0.22064988342285152,True,REGULAR,USD,2026-01-16
28,GOOG260116P00205000,2024-06-13 19:47:53+00:00,205.0,35.75,32.65,36.5,0.0,0.0,3.0,18.0,0.2293167889404297,True,REGULAR,USD,2026-01-16
29,GOOG260116P00210000,2024-06-03 18:34:32+00:00,210.0,41.91,35.0,39.45,0.0,0.0,1.0,14.0,0.22049729705810545,True,REGULAR,USD,2026-01-16
30,GOOG260116P00220000,2024-06-12 13:41:13+00:00,220.0,43.59,42.0,46.25,0.0,0.0,10.0,20.0,0.2070696969604492,True,REGULAR,USD,2026-01-16
31,GOOG260116P00225000,2024-02-26 20:16:13+00:00,225.0,85.5,70.5,75.5,0.0,0.0,1.0,0.0,0.5039722454833984,True,REGULAR,USD,2026-01-16
32,GOOG260116P00230000,2024-05-16 15:05:03+00:00,230.0,55.81,51.0,54.4,0.0,0.0,,1.0,0.20368227966308594,True,REGULAR,USD,2026-01-16
33,GOOG260116P00240000,2024-06-17 18:19:34+00:00,240.0,61.44,58.0,62.0,-0.060001373,-0.09756321,2.0,2.0,0.1805501867675781,True,REGULAR,USD,2026-01-16
34,GOOG260116P00260000,2024-05-15 13:34:50+00:00,260.0,84.55,81.5,86.5,0.0,0.0,,0.0,0.29633272033691405,True,REGULAR,USD,2026-01-16
